code,type,title,lyrics,pinyin
S8-1,PnW,神哪我要赞美祢,天属你，地也属你，神啊我要赞美你，世界属你，是你建立。神啊我要赞美你，南北属你，是你所定。神啊我要赞美你，公义属你，慈爱属你。神啊我要赞美你，哈，哈利路亚，哈利路亚，哈利路亚，哈利路亚，哈利路亚，哈利路亚，哈利路亚。,tian shu ni di ye shu ni shen a wo yao zan mei ni shi jie shu ni shi ni jian li shen a wo yao zan mei ni nan bei shu ni shi ni suo ding shen a wo yao zan mei ni gong yi shu ni ci ai shu ni shen a wo yao zan mei ni ha ha li lu ya ha li lu ya ha li lu ya ha li lu ya ha li lu ya ha li lu ya ha li lu ya
S8-2,PnW,所有的荣耀归于你,"荣耀归于祢
权柄归于祢
羔羊已作王
从今时到永远
荣耀归于祢
权柄归于祢
愿颂赞永远不停
所有的荣耀归于祢
万民敬拜祢座前
所有的荣耀归于祢
荣耀归于羔羊",rong yao gui yu mi quan bing gui yu mi gao yang yi zuo wang cong jin shi dao yong yuan rong yao gui yu mi quan bing gui yu mi yuan song zan yong yuan bu ting suo you de rong yao gui yu mi wan min jing bai mi zuo qian suo you de rong yao gui yu mi rong yao gui yu gao yang
S9-1,PnW,上帝的儿女何等有福,"在压力中仍能平静，在忙碌中仍能悠闲。
在失败中仍能欢笑，在忧伤中仍能颂赞。
在绝望中仍有盼望，在冷漠中仍有关怀。
在困境中仍有出路，在死亡中仍有生命。
上帝的儿女何等有福，有福，有福。
上帝的儿女何等有福，有福，有福。
上帝的儿女何等有福，福再福。",zai ya li zhong reng neng ping jing zai mang lu zhong reng neng you xian zai shi bai zhong reng neng huan xiao zai you shang zhong reng neng song zan zai jue wang zhong reng you pan wang zai leng mo zhong reng you guan huai zai kun jing zhong reng you chu lu zai si wang zhong reng you sheng ming shang di de er nv he deng you fu you fu you fu shang di de er nv he deng you fu you fu you fu shang di de er nv he deng you fu fu zai fu
T2-1,PnW,同声,"父啊我们今天求你
医治我们的地
我们心织一片
你的荣耀彰显在其中
世界必知道
耶稣基督是主

让我们同声称颂你的圣名
让我们同声宣告你已掌权
让我们同声在爱中齐和谐
哦我主求你赐我们合一

现在让我与你同心
我们心连心赞美
愿耶稣的圣名
在天地欢呼声中被高举
世界必知道耶稣基督是主",fu a wo men jin tian qiu ni yi zhi wo men de di wo men xin zhi yi pian ni de rong yao zhang xian zai qi zhong shi jie bi zhi dao ye su ji du shi zhu rang wo men tong sheng cheng song ni de sheng ming rang wo men tong sheng xuan gao ni yi zhang quan rang wo men tong sheng zai ai zhong qi he xie o wo zhu qiu ni ci wo men he yi xian zai rang wo yu ni tong xin wo men xin lian xin zan mei yuan ye su de sheng ming zai tian di huan hu sheng zhong bei gao ju shi jie bi zhi dao ye su ji du shi zhu
T3-1,PnW,同路人,"只因为我们都是同路人 才会有同样的经历
只因为我们都是同路人 才会有同样的追求
同甘苦 共患难 只有同路人最亲
同流泪 同喜乐 只有同路人最真诚
感谢神让我们在真道上相逢 成为同路人
我们内心发出同声地歌唱 赞美奇妙救恩
心灵合一 相互理解 同路人一定要同心
美好的盼望 永恒的国度 永远属于我们",zhi yin wei wo men dou shi tong lu ren cai hui you tong yang de jing li zhi yin wei wo men dou shi tong lu ren cai hui you tong yang de zhui qiu tong gan ku gong huan nan zhi you tong lu ren zui qin tong liu lei tong xi le zhi you tong lu ren zui zhen cheng gan xie shen rang wo men zai zhen dao shang xiang feng cheng wei tong lu ren wo men nei xin fa chu tong sheng di ge chang zan mei qi miao jiu en xin ling he yi xiang hu li jie tong lu ren yi ding yao tong xin mei hao de pan wang yong heng de guo du yong yuan shu yu wo men
T4-1,PnW,同奔天路,"道路虽崎岖，还是要坚持下去，为主撒种实在是不容易；但靠主恩万事成，前面困难何畏惧，抬起头来，鼓起勇气。
谁不愿安舒，我们却选十架路，既已踏上要完成这征途；虽经挫败不泄气，因有彩虹作应许，明天还是一样灿烂与美丽。
亲爱弟兄姐妹，我们本是陌路人，但是感谢主恩我们成知己，彼此接纳包容在主内合一，仰望基督同奔天路快乐无比。",dao lu sui qi qu hai shi yao jian chi xia qu wei zhu sa zhong shi zai shi bu rong yi dan kao zhu en wan shi cheng qian mian kun nan he wei ju tai qi tou lai gu qi yong qi shui bu yuan an shu wo men que xuan shi jia lu ji yi ta shang yao wan cheng zhe zheng tu sui jing cuo bai bu xie qi yin you cai hong zuo ying xu ming tian hai shi yi yang can lan yu mei li qin ai di xiong jie mei wo men ben shi mo lu ren dan shi gan xie zhu en wo men cheng zhi ji bi ci jie na bao rong zai zhu nei he yi yang wang ji du tong ben tian lu kuai le wu bi
T5-1,PnW,他名是全能,"祂名是全能，全能的上帝，主啊我敬拜你。
一切祂都能，万事都可能，宇宙万物主宰。
当我感到没有能力，没有人我可寻觅，你的爱使我坚固，你的名给我归属。
耶和华全能者，为我成就，必然成就这事。",ta ming shi quan neng quan neng de shang di zhu a wo jing bai ni yi qie ta dou neng wan shi dou ke neng yu zhou wan wu zhu zai dang wo gan dao mei you neng li mei you ren wo ke xun mi ni de ai shi wo jian gu ni de ming gei wo gui shu ye he hua quan neng zhe wei wo cheng jiu bi ran cheng jiu zhe shi
T5-2,PnW,天父感谢祢,"天父感谢你所成就的事，你曾白白赐给我爱子；
我要赞美你，呼召我，引我亲近，虽曾瞎眼你使我看见。

生命的圣灵，你是上帝生命圣火，你曾用火焰已熔化我心；
我知道，你要炼净我，改变我生命，靠着信心你指示我真美道。

主耶稣，我要你作生命之主，我愿自己献给你；
我主啊，我愿来服在你仁慈圣手下，凡事要赞美你直到见你。",tian fu gan xie ni suo cheng jiu de shi ni ceng bai bai ci gei wo ai zi wo yao zan mei ni hu zhao wo yin wo qin jin sui ceng xia yan ni shi wo kan jian sheng ming de sheng ling ni shi shang di sheng ming sheng huo ni ceng yong huo yan yi rong hua wo xin wo zhi dao ni yao lian jing wo gai bian wo sheng ming kao zhe xin xin ni zhi shi wo zhen mei dao zhu ye su wo yao ni zuo sheng ming zhi zhu wo yuan zi ji xian gei ni wo zhu a wo yuan lai fu zai ni ren ci sheng shou xia fan shi yao zan mei ni zhi dao jian ni
T6-1,PnW,祂是世界的光,"每当我想起主耶稣的爱，我的心充满欢欣，祂的爱温暖我的心，填满我心灵空虚，每当我想起主耶稣的爱，我的心充满欢欣，祂的话常在我的心，指引我人生的方向。
祂是光，祂是世界的光，跟随祂不再黑暗，祂是光，祂是世界的光，跟随祂要得着生命的光。",mei dang wo xiang qi zhu ye su de ai wo de xin chong man huan xin ta de ai wen nuan wo de xin tian man wo xin ling kong xu mei dang wo xiang qi zhu ye su de ai wo de xin chong man huan xin ta de hua chang zai wo de xin zhi yin wo ren sheng de fang xiang ta shi guang ta shi shi jie de guang gen sui ta bu zai hei an ta shi guang ta shi shi jie de guang gen sui ta yao de zhe sheng ming de guang
T7-1,PnW,弹琴歌唱赞美祢,"我要弹琴歌唱称颂祢名，因为祢大作为真奇妙。
全地都当扬声述说祢的荣耀，全心来赞美祢。
击鼓跳舞，弹各样乐器，来拍掌，欢然起唱和。
见证荣耀大君王已降临，宣告主已得胜。喔！
哈利路亚，哈利路赞美主！哈利路亚，哈利路赞美主！
哈利路亚，主我称颂祢；哈利路亚，祢已得胜！",wo yao tan qin ge chang cheng song mi ming yin wei mi da zuo wei zhen qi miao quan di dou dang yang sheng shu shuo mi de rong yao quan xin lai zan mei mi ji gu tiao wu dan ge yang yue qi lai pai zhang huan ran qi chang he jian zheng rong yao da jun wang yi jiang lin xuan gao zhu yi de sheng o ha li lu ya ha li lu zan mei zhu ha li lu ya ha li lu zan mei zhu ha li lu ya zhu wo cheng song mi ha li lu ya mi yi de sheng
W10-1,PnW,我的神我的父我的磐石,"我的神，我的父，我的磐石，我敬拜你。
你的慈爱，坚固的慈爱，永远屹立不毁，建立到万代。
我的神，我的父，我的拯救，我赞美你。
你的信实，恒久的信实，永永远远坚立天上。
我要欢呼，向你举双手，向你扬声高唱，哈利路亚。
因你喜悦我们，是我的力量荣耀，走在光明中与你同行。
我要欢呼，向你举双手，向你扬声高唱，哈利路亚。
你是我的主宰，谁能与我的神相比，我一生向你俯伏敬拜。",wo de shen wo de fu wo de pan shi wo jing bai ni ni de ci ai jian gu de ci ai yong yuan yi li bu hui jian li dao wan dai wo de shen wo de fu wo de zheng jiu wo zan mei ni ni de xin shi heng jiu de xin shi yong yong yuan yuan jian li tian shang wo yao huan hu xiang ni ju shuang shou xiang ni yang sheng gao chang ha li lu ya yin ni xi yue wo men shi wo de li liang rong yao zou zai guang ming zhong yu ni tong hang wo yao huan hu xiang ni ju shuang shou xiang ni yang sheng gao chang ha li lu ya ni shi wo de zhu zai shui neng yu wo de shen xiang bi wo yi sheng xiang ni fu fu jing bai
W10-2,PnW,我的心你要称颂耶和华,"我的心你要称颂耶和华不可忘记他的恩惠
他赦免你一切过犯罪孽医治你疾病复原
我的心你要称颂耶和华不可忘记他的恩惠
他以仁爱慈悲为你冠冕为受屈的人伸冤
天离地有何等的高他的慈爱也何等的深
东离西有多么的远他使我的过犯也离我多远
耶和华有怜悯的爱且有丰盛无尽的恩典
从亘古直到永远耶和华他是我的神",wo de xin ni yao cheng song ye he hua bu ke wang ji ta de en hui ta she mian ni yi qie guo fan zui nie yi zhi ni ji bing fu yuan wo de xin ni yao cheng song ye he hua bu ke wang ji ta de en hui ta yi ren ai ci bei wei ni guan mian wei shou qu de ren shen yuan tian li di you he deng de gao ta de ci ai ye he deng de shen dong li xi you duo me de yuan ta shi wo de guo fan ye li wo duo yuan ye he hua you lian min de ai qie you feng sheng wu jin de en dian cong gen gu zhi dao yong yuan ye he hua ta shi wo de shen
W10-3,PnW,我需要有祢在我生命中,"哦主，求你保守我的心，我的意念，使我能够遵行你旨意。
我愿将你话语深藏在我心，作路上的光，成为我脚前的灯。
主，求你坚固我信心，我的力量，使我得以勇敢向前行。
因我知道有时我仍会软弱，求你带领我，使我不会再退缩。
我需要有你在我生命中，好让我一生能学你的样式。
使我能成为你所喜悦的儿女，使我的生命能够彰显你荣耀。",o zhu qiu ni bao shou wo de xin wo de yi nian shi wo neng gou zun xing ni zhi yi wo yuan jiang ni hua yu shen cang zai wo xin zuo lu shang de guang cheng wei wo jiao qian de deng zhu qiu ni jian gu wo xin xin wo de li liang shi wo de yi yong gan xiang qian xing yin wo zhi dao you shi wo reng hui ruan ruo qiu ni dai ling wo shi wo bu hui zai tui suo wo xu yao you ni zai wo sheng ming zhong hao rang wo yi sheng neng xue ni de yang shi shi wo neng cheng wei ni suo xi yue de er nv shi wo de sheng ming neng gou zhang xian ni rong yao
W10-4,PnW,我要唱耶和华的大慈愛,"我要唱耶和华的大慈爱到永远
我要唱 我要唱
我要唱耶和华的大慈爱到永远
我要唱耶和华的大慈爱
用我口 叫人知道
你大信实 你大信实
用我口 叫人知道
你大信实直到永远万代",wo yao chang ye he hua de da ci ai dao yong yuan wo yao chang wo yao chang wo yao chang ye he hua de da ci ai dao yong yuan wo yao chang ye he hua de da ci ai yong wo kou jiao ren zhi dao ni da xin shi ni da xin shi yong wo kou jiao ren zhi dao ni da xin shi zhi dao yong yuan wan dai
W10-5,PnW,我必须有主在我生命中,我必须有主在我生命中，我必须有主在我心。在我行走，在我谈话，在我休息，在我苏醒，必须有主在我心。,wo bi xu you zhu zai wo sheng ming zhong wo bi xu you zhu zai wo xin zai wo xing zou zai wo tan hua zai wo xiu xi zai wo su xing bi xu you zhu zai wo xin
W3-1,PnW,为了爱,"为了爱 祂来到世界上
离开尊贵 变成人一样
为了爱 犹太为故乡
渔夫是朋友 父亲是木匠
为了爱 耶稣来到这地方
给我新生命 自由和理想
为了爱 祂被钉十字架
祂的爱 使我心有盼望",wei le ai ta lai dao shi jie shang li kai zun gui bian cheng ren yi yang wei le ai you tai wei gu xiang yu fu shi peng you fu qin shi mu jiang wei le ai ye su lai dao zhe di fang gei wo xin sheng ming zi you he li xiang wei le ai ta bei ding shi zi jia ta de ai shi wo xin you pan wang
W3-2,PnW,惟有祢,"惟有你，惟有你，惟有你是我所爱。
惟有你，哦主我王，我愿能更认识你。
我全心，我全人，都向你深深敬拜。
圣洁，圣洁，尊贵尊贵之主，我爱你，耶稣。",wei you ni wei you ni wei you ni shi wo suo ai wei you ni o zhu wo wang wo yuan neng geng ren shi ni wo quan xin wo quan ren dou xiang ni shen shen jing bai sheng jie sheng jie zun gui zun gui zhi zhu wo ai ni ye su
W3-3,PnW,我相信,"我爱天父创造世界，我相信耶稣死里复活。
我相信圣灵住在我心，赐给我勇气莫大能力。
我相信，我相信祢是主真神，永远得胜君王。
我敬拜，高举耶稣基督的名，超乎万名之上的名。
耶稣是主；基督是主；死亡的毒钩，你在哪里？
坟墓不能胜过祂复活的能力。
耶稣是主；耶稣是主；万膝要跪拜，万口承认，耶稣基督是世界的主。",wo ai tian fu chuang zao shi jie wo xiang xin ye su si li fu huo wo xiang xin sheng ling zhu zai wo xin ci gei wo yong qi mo da neng li wo xiang xin wo xiang xin mi shi zhu zhen shen yong yuan de sheng jun wang wo jing bai gao ju ye su ji du de ming chao hu wan ming zhi shang de ming ye su shi zhu ji du shi zhu si wang de du gou ni zai na li fen mu bu neng sheng guo ta fu huo de neng li ye su shi zhu ye su shi zhu wan xi yao gui bai wan kou cheng ren ye su ji du shi shi jie de zhu
W4-10,PnW,我们呼求,"主我们同心在你面前，以禁食寻求你面。
我们转离所有的恶行，定意单单跟随你。
主我们是属你的子民，求赐下父神的心。
我们要回转向你父神，也要看见复兴。
主我们国家是属于你，求你来掌管全地。
愿你来怜悯医治这地，荣耀再次降临。
我们呼求你阿爸父，设立你宝座在这地；
你必睁眼看侧耳垂听，奉主名的呼求。
万民都要来敬拜你，荣耀高举你的圣名；
复兴这地，全能的君王，我们欢迎你。",zhu wo men tong xin zai ni mian qian yi jin shi xun qiu ni mian wo men zhuan li suo you de e xing ding yi dan dan gen sui ni zhu wo men shi shu ni de zi min qiu ci xia fu shen de xin wo men yao hui zhuan xiang ni fu shen ye yao kan jian fu xing zhu wo men guo jia shi shu yu ni qiu ni lai zhang guan quan di yuan ni lai lian min yi zhi zhe di rong yao zai ci jiang lin wo men hu qiu ni a ba fu she li ni bao zuo zai zhe di ni bi zheng yan kan ce er chui ting feng zhu ming de hu qiu wan min dou yao lai jing bai ni rong yao gao ju ni de sheng ming fu xing zhe di quan neng de jun wang wo men huan ying ni
W4-11,PnW,我是主羊,"主领我到青草地，安歇在溪水旁，黄昏时主与我一路同行。
牧场上主的羊都得饱足心快畅，我是主羊。
青草地，溪水旁，黄昏时有主与我同行。
尽情饱餐，奇妙安息，黄昏时有主与我同行。
黑暗夜，路崎岖，每一步步随主行。
死荫幽谷，高山峻岭，每一步步随主行。",zhu ling wo dao qing cao di an xie zai xi shui pang huang hun shi zhu yu wo yi lu tong hang mu chang shang zhu de yang dou de bao zu xin kuai chang wo shi zhu yang qing cao di xi shui pang huang hun shi you zhu yu wo tong hang jin qing bao can qi miao an xi huang hun shi you zhu yu wo tong hang hei an ye lu qi qu mei yi bu bu sui zhu xing si yin you gu gao shan jun ling mei yi bu bu sui zhu xing
